DSP_mat_trans_c,14152,8467,"1,67143",6469801,5351,-indvars, -loop-rotate, -scalarrepl, -loop-extract, -loop-unswitch, -reg2mem, -gvn, -ipsccp, -loop-reduce, -instcombine, -basicaa, -loop-deletion, -loop-rotate, -loop-extract, -loop-unswitch, -loop-extract, -loop-reduce, -reg2mem, -instcombine, -loop-rotate, -scalarrepl, -loop-extract, -inline,8480,-loop-deletion, -indvars, -lower-expect, -loop-rotate, -basicaa, -correlated-propagation, -loop-deletion, -indvars, -lower-expect, -loop-rotate, -domtree, -sccp, -scalarrepl, -loop-extract, -sccp, -globaldce, -correlated-propagation, -always-inline, -mergefunc, -scalarrepl, -functionattrs, -sccp, -loop-unswitch, -loop-unroll, -loop-idiom, -adce, -reg2mem, -loop-instsimplify, -gvn, -ipsccp, -domtree, -loop-reduce, -instcombine, -basicaa, -correlated-propagation, -loop-deletion, -indvars, -lower-expect, -loop-rotate, -domtree, -sccp, -scalarrepl, -loop-extract, -sccp, -loop-unswitch, -loop-unroll, -adce, -domtree, -sccp, -scalarrepl, -loop-extract, -sccp, -loop-unswitch, -domtree, -loop-reduce, -instcombine, -correlated-propagation, -loop-deletion, -indvars, -lower-expect, -loop-rotate, -domtree, -sccp, -scalarrepl, -loop-extract, -sccp, -loop-unswitch, -loop-unroll, -loop-idiom, -adce, -domtree, -sccp, -scalarrepl, -loop-extract, -sccp, -loop-unswitch, -loop-unroll, -loop-idiom, -adce, -reg2mem, -partial-inliner, -correlated-propagation, -loop-extract, -sccp, -loop-unswitch, -domtree, -loop-reduce, -instcombine, -correlated-propagation, -loop-deletion, -indvars, -lower-expect, -loop-rotate, -domtree, -sccp, -scalarrepl, -loop-extract, -sccp, -loop-unswitch, -inline, -always-inline, -mergefunc, -slp-vectorizer, -functionattrs, -scalar-evolution, -licm, -always-inline, -mergefunc, -scalarrepl, -strip-dead-prototypes,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_mat_trans_c,14152,8473,"1,670247",7967998,5349,-loop-rotate, -gvn, -loop-extract, -inline, -scalarrepl-ssa, -loop-reduce, -scalarrepl-ssa, -loop-reduce, -globalopt, -loop-reduce, -loop-rotate, -loop-unswitch, -instcombine, -loop-unswitch, -instcombine, -loop-unroll, -gvn, -loop-extract, -inline, -globalopt, -loop-unswitch, -simplifycfg, -early-cse, -loop-extract, -inline, -basicaa,8473,-reassociate, -globalopt, -early-cse, -tbaa, -loop-rotate, -targetlibinfo, -lowerinvoke, -gvn, -loop-extract, -lower-expect, -inline, -memdep, -globalopt, -basicaa, -scalarrepl-ssa, -loop-reduce, -scalarrepl-ssa, -gvn, -lint, -lower-expect, -inline, -memdep, -globalopt, -basicaa, -scalarrepl-ssa, -loop-reduce, -scalarrepl-ssa, -gvn, -lint, -early-cse, -lower-expect, -inline, -memdep, -globalopt, -basicaa, -scalarrepl-ssa, -loop-reduce, -scalarrepl-ssa, -gvn, -lint, -early-cse, -tbaa, -loop-rotate, -loop-unswitch, -loop-instsimplify, -instcombine, -objc-arc-aa, -early-cse, -tbaa, -loop-rotate, -loop-unroll, -targetlibinfo, -loop-rotate, -loop-unswitch, -loop-instsimplify, -instcombine, -objc-arc-aa, -early-cse, -tbaa, -loop-rotate, -loop-unroll, -targetlibinfo, -targetlibinfo, -gvn, -loop-extract, -lower-expect, -inline, -memdep, -globalopt, -basicaa, -scalarrepl-ssa, -loop-unswitch, -loop-instsimplify, -instcombine, -gvn, -simplifycfg, -early-cse, -tbaa, -loop-unroll, -targetlibinfo, -targetlibinfo, -irce, -gvn, -loop-extract, -lower-expect, -inline, -memdep, -globalopt, -basicaa, -domtree,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_mat_trans_c,14152,12770,"1,108222",506609,5352,-loop-rotate, -scalarrepl-ssa, -loop-reduce, -loop-unswitch, -loop-extract, -inline, -sink, -loop-rotate, -loop-extract, -functionattrs, -loop-unswitch, -inline, -instcombine, -deadargelim, -loop-extract,12789,-tailcallelim, -mergereturn, -loop-rotate, -licm, -memcpyopt, -strip-dead-prototypes, -scalarrepl-ssa, -basicaa, -lazy-value-info, -functionattrs, -mergefunc, -correlated-propagation, -strip-dead-prototypes, -lower-expect, -lower-expect, -loop-reduce, -no-aa, -loop-unswitch, -lowerinvoke, -scalarrepl, -licm, -loop-instsimplify, -strip-dead-prototypes, -globalopt, -constprop, -memcpyopt, -adce, -loop-extract, -lowerinvoke, -lowerinvoke, -loop-simplify, -lower-expect, -deadargelim, -reassociate, -prune-eh, -constmerge, -partial-inliner, -scalarrepl, -strip-dead-prototypes, -scalarrepl-ssa, -inline, -instsimplify, -mergereturn, -scalarrepl, -early-cse, -sccp, -targetlibinfo, -basicaa, -functionattrs, -sink, -lowerinvoke, -tailcallelim, -mergereturn, -loop-rotate, -licm, -memcpyopt, -adce, -loop-extract, -lowerinvoke, -lowerinvoke, -tailcallelim, -mergereturn, -functionattrs, -sink, -lowerinvoke, -tailcallelim, -mergereturn, -domtree, -loop-unswitch, -lowerinvoke, -loop-simplify, -scalarrepl-ssa, -inline, -instsimplify, -constprop, -inline, -instcombine, -deadargelim, -adce, -loop-extract, -lowerinvoke, -loops, -loop-simplify, -lower-expect, -deadargelim, -reassociate, -prune-eh, -constmerge, -partial-inliner, -scalarrepl, -inline, -no-aa, -instsimplify, -instsimplify,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_maxidx_c,1666,1097,"1,518687",187753,3195,-loop-rotate, -scalarrepl-ssa,1097,-loop-rotate, -scalarrepl-ssa,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_maxidx_c,1666,1097,"1,518687",174893,3009,-loop-rotate, -scalarrepl-ssa,1097,-loop-rotate, -scalarrepl-ssa,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_maxidx_c,1666,1097,"1,518687",196772,3174,-loop-rotate, -scalarrepl-ssa,1097,-loop-rotate, -scalarrepl-ssa,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_maxval_c,1280,1082,"1,182994",174232,2970,-scalarrepl-ssa, -loop-rotate,1082,-scalarrepl-ssa, -loop-rotate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_maxval_c,1280,1082,"1,182994",179029,3097,-loop-rotate, -scalarrepl-ssa,1082,-loop-rotate, -scalarrepl-ssa,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_maxval_c,1280,1082,"1,182994",183770,3310,-loop-rotate, -scalarrepl-ssa,1082,-loop-rotate, -scalarrepl-ssa,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_minerror_c,25844,25834,"1,000387",421489,5248,-scalarrepl-ssa, -loop-reduce, -loop-rotate, -loop-unroll, -indvars,25834,-scalarrepl-ssa, -loop-reduce, -indvars, -loop-rotate, -loop-unroll, -indvars,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_minerror_c,25844,25834,"1,000387",403323,5055,-scalarrepl, -loop-reduce, -loop-rotate, -indvars, -loop-unroll,25834,-scalarrepl, -loop-reduce, -loop-rotate, -indvars, -loop-unroll,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_minerror_c,25844,25834,"1,000387",359603,4631,-scalarrepl, -indvars, -loop-reduce, -loop-rotate, -loop-unroll,25834,-scalarrepl, -indvars, -loop-reduce, -loop-rotate, -loop-unroll,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_minval_c,1285,1079,"1,190918",245100,4010,-loop-rotate, -scalarrepl-ssa, -indvars,1079,-loop-rotate, -scalarrepl-ssa, -indvars,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_minval_c,1285,1079,"1,190918",250123,4198,-loop-rotate, -scalarrepl-ssa, -indvars,1079,-loop-rotate, -scalarrepl-ssa, -indvars,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_minval_c,1285,1079,"1,190918",235805,3965,-scalarrepl-ssa, -loop-rotate, -indvars,1079,-scalarrepl-ssa, -loop-rotate, -indvars,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_mul32_c,10567,10567,1,245771,3661,-loop-rotate, -scalarrepl-ssa, -indvars,10567,-loop-rotate, -scalarrepl-ssa, -indvars,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_mul32_c,10567,10567,1,301051,4387,-scalarrepl, -loop-rotate, -indvars,10567,-scalarrepl, -loop-rotate, -indvars,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_mul32_c,10567,10567,1,282534,4038,-loop-rotate, -scalarrepl, -indvars,10567,-loop-rotate, -scalarrepl, -indvars,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_neg32_c,17,17,1,176526,3008,-scalarrepl-ssa, -inline,17,-scalarrepl-ssa, -inline,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_neg32_c,17,17,1,185721,3123,-inline, -instcombine,17,-inline, -instcombine,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_neg32_c,17,17,1,173719,2919,-inline, -instcombine,17,-inline, -instcombine,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_q15tofl_c,676,676,1,237586,4110,-loop-rotate, -instcombine, -scalarrepl-ssa, -indvars,676,-loop-rotate, -instcombine, -scalarrepl-ssa, -indvars,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_q15tofl_c,676,676,1,266111,4520,-scalarrepl-ssa, -loop-rotate, -indvars, -instcombine,676,-scalarrepl-ssa, -loop-rotate, -indvars, -instcombine,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_q15tofl_c,676,676,1,255946,4478,-scalarrepl, -loop-rotate, -instcombine, -indvars,676,-scalarrepl, -loop-rotate, -instcombine, -indvars,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_vecsumsq_c,3888,3887,"1,000257",186972,3346,-scalarrepl, -loop-rotate,3887,-scalarrepl, -loop-rotate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_vecsumsq_c,3888,3887,"1,000257",206380,3529,-mem2reg, -loop-rotate,3887,-mem2reg, -loop-rotate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_vecsumsq_c,3888,3887,"1,000257",182529,3202,-scalarrepl, -loop-rotate,3887,-scalarrepl, -loop-rotate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_w_vec_c,6190,6190,1,253787,4028,-scalarrepl-ssa, -loop-rotate, -indvars,6190,-scalarrepl-ssa, -loop-rotate, -indvars,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_w_vec_c,6190,6190,1,273329,4256,-scalarrepl-ssa, -loop-rotate, -indvars,6190,-scalarrepl-ssa, -loop-rotate, -indvars,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_w_vec_c,6190,6190,1,247586,3948,-loop-rotate, -scalarrepl-ssa, -indvars,6190,-loop-rotate, -scalarrepl-ssa, -indvars,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_boundary_c,9320,9318,"1,000215",402679,4824,-scalarrepl-ssa, -licm, -loop-rotate, -loop-unswitch, -sccp, -loop-deletion,9318,-scalarrepl-ssa, -licm, -loop-rotate, -loop-unswitch, -sccp, -loop-deletion,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_boundary_c,9320,9318,"1,000215",433088,5305,-scalarrepl, -loop-rotate, -loop-unswitch, -licm, -simplifycfg, -loop-deletion,9318,-tailcallelim, -scalarrepl, -loop-rotate, -loop-unswitch, -licm, -simplifycfg, -instsimplify, -loop-deletion, -simplifycfg, -tbaa,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_boundary_c,9320,9318,"1,000215",472915,5228,-loop-rotate, -scalarrepl-ssa, -loop-unswitch, -licm, -simplifycfg, -loop-deletion,9318,-loop-rotate, -scalarrepl-ssa, -loop-unswitch, -licm, -simplifycfg, -loop-deletion,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_conv_3x3_c,25269,24501,"1,031346",377713,4814,-loop-rotate, -scalarrepl-ssa, -loop-unroll, -gvn,24501,-loop-rotate, -scalarrepl-ssa, -loop-unroll, -gvn,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_conv_3x3_c,25269,23984,"1,053577",417695,5175,-loop-rotate, -scalarrepl-ssa, -loop-reduce, -loop-unroll, -gvn, -licm,23984,-ipconstprop, -loop-rotate, -scalarrepl-ssa, -loop-reduce, -loop-unroll, -gvn, -correlated-propagation, -licm, -loop-unroll,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_conv_3x3_c,25269,24750,"1,02097",378266,4807,-scalarrepl-ssa, -loop-rotate, -loop-unroll, -jump-threading,24750,-scalarrepl-ssa, -loop-rotate, -loop-unroll, -jump-threading,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_corr_gen_c,128110,119585,"1,071288",741262,5314,-instcombine, -scalarrepl-ssa, -loop-rotate, -loop-unswitch, -gvn, -loop-reduce, -simplifycfg, -loop-deletion,119585,-instcombine, -scalarrepl-ssa, -loop-rotate, -prune-eh, -loop-unswitch, -gvn, -loop-reduce, -simplifycfg, -loop-deletion, -memdep, -inline,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_corr_gen_c,128110,119585,"1,071288",722695,5216,-scalarrepl-ssa, -instcombine, -loop-rotate, -loop-unswitch, -simplifycfg, -loop-reduce, -loop-deletion, -gvn,119585,-scalarrepl-ssa, -tailcallelim, -instcombine, -loop-rotate, -gvn, -loop-unswitch, -codegenprepare, -simplifycfg, -mergereturn, -loop-reduce, -loop-deletion, -gvn,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_corr_gen_c,128110,74198,"1,726596",2421613,5325,-loop-rotate, -scalarrepl-ssa, -loop-unswitch, -simplifycfg, -mergefunc, -instcombine, -loop-reduce, -loop-rotate, -loop-unswitch, -loop-extract, -loop-reduce, -loop-rotate, -loop-extract, -loop-reduce, -codegenprepare, -gvn, -sccp, -loop-unswitch, -gvn, -loop-unswitch, -strip-dead-prototypes, -loop-rotate, -codegenprepare, -instcombine, -sccp, -loop-unswitch, -functionattrs, -loop-reduce, -instcombine,74212,-loop-rotate, -scalarrepl-ssa, -loop-unswitch, -functionattrs, -loop-reduce, -codegenprepare, -codegenprepare, -libcall-aa, -sccp, -codegenprepare, -tbaa, -strip-dead-prototypes, -simplifycfg, -mergefunc, -adce, -instcombine, -tbaa, -loop-instsimplify, -loop-extract, -scalarrepl-ssa, -loop-reduce, -dce, -domtree, -loop-instsimplify, -loop-rotate, -scalarrepl-ssa, -loop-unswitch, -loop-rotate, -loop-extract, -scalarrepl-ssa, -loop-reduce, -dce, -domtree, -loop-instsimplify, -loop-rotate, -scalarrepl-ssa, -loop-extract, -scalarrepl-ssa, -functionattrs, -functionattrs, -loop-reduce, -dce, -adce, -strip-dead-prototypes, -domtree, -loop-instsimplify, -loop-reduce, -dce, -codegenprepare, -adce, -instcombine, -tbaa, -gvn, -sccp, -lazy-value-info, -loop-unswitch, -scalarrepl-ssa, -loop-unswitch, -functionattrs, -functionattrs, -functionattrs, -loop-reduce, -dce, -gvn, -sccp, -lazy-value-info, -scalarrepl-ssa, -scalarrepl-ssa, -loop-unswitch, -functionattrs, -functionattrs, -loop-reduce, -dce, -adce, -strip-dead-prototypes, -domtree, -loop-instsimplify, -loop-rotate, -codegenprepare, -ipconstprop, -basiccg, -instcombine, -tbaa, -gvn, -gvn, -sccp, -lazy-value-info, -loop-unswitch, -scalarrepl-ssa, -loop-unswitch, -scalarrepl-ssa, -scalarrepl-ssa, -loop-rotate, -functionattrs, -sccp, -lazy-value-info, -loop-unswitch, -loop-instsimplify, -loop-rotate, -scalarrepl-ssa, -loop-unswitch, -functionattrs, -loop-reduce, -dce, -adce, -instcombine, -tbaa, -scalarrepl-ssa, -loop-extract, -scalarrepl-ssa, -gvn, -lowerbitsets,112,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_dilate_bin_c,5436,5435,"1,000184",357216,5254,-loop-rotate, -licm, -basicaa, -instcombine, -simplifycfg, -instcombine, -scalarrepl-ssa,5435,-loop-rotate, -licm, -basicaa, -constmerge, -instcombine, -simplifycfg, -instcombine, -scalarrepl-ssa, -ipsccp,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_dilate_bin_c,5436,5435,"1,000184",348735,5086,-gvn, -simplifycfg, -instcombine, -loop-rotate, -basicaa, -sink,5435,-gvn, -simplifycfg, -instcombine, -loop-rotate, -basicaa, -sink,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_dilate_bin_c,5436,5435,"1,000184",378174,5307,-gvn, -basicaa, -dce, -simplifycfg, -sink, -loop-rotate, -instcombine,5435,-gvn, -basicaa, -dce, -simplifycfg, -sink, -sink, -lower-expect, -loop-rotate, -indvars, -instcombine, -argpromotion,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_erode_bin_c,4186,4186,1,284789,4447,-scalarrepl, -simplifycfg, -loop-rotate, -instsimplify,4186,-scalarrepl, -simplifycfg, -loop-rotate, -instsimplify,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
