DSP_mat_mul_c,53236,42974,"1,238796",1241943,6079,-scalarrepl, -instcombine, -loop-rotate, -loop-reduce, -loop-unswitch, -loop-unswitch, -simplifycfg, -loop-unswitch, -licm, -loop-extract, -loop-rotate, -loop-reduce, -simplifycfg,42974,-loop-unswitch, -scalarrepl, -globaldce, -licm, -loop-simplify, -sink, -licm, -loop-reduce, -instcombine, -argpromotion, -loop-unswitch, -loop-unswitch, -lower-expect, -loop-unroll, -loop-reduce, -memdep, -globaldce, -scalarrepl, -instcombine, -licm, -no-aa, -reassociate, -loop-rotate, -loop-reduce, -lcssa, -loop-unroll, -loop-unswitch, -loop-unswitch, -lower-expect, -loop-unroll, -simplifycfg, -loop-unswitch, -loop-unswitch, -licm, -loop-simplify, -sink, -loop-rotate, -objc-arc, -dse, -basicaa, -loop-simplify, -sink, -loop-rotate, -dse, -basicaa, -loop-extract, -loop-unswitch, -lower-expect, -licm, -no-aa, -reassociate, -loop-rotate, -loop-reduce, -lcssa, -loop-unroll, -loop-unswitch, -lcssa, -loop-unroll, -loop-unswitch, -loop-unswitch, -lower-expect, -loop-unroll, -simplifycfg, -loop-unswitch, -loop-unswitch, -licm, -loop-extract, -loop-unswitch, -lower-expect, -loop-unroll, -simplifycfg, -simplifycfg, -ipconstprop,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_mat_mul_c,53236,49716,"1,070802",660894,5998,-licm, -loop-rotate, -gvn, -loop-reduce, -scalarrepl, -basicaa, -loop-reduce, -loop-unswitch, -loop-unswitch,49716,-mergefunc, -constmerge, -licm, -deadargelim, -loop-rotate, -mergefunc, -gvn, -indvars, -indvars, -loop-reduce, -scalarrepl, -basicaa, -loop-reduce, -loop-unswitch, -loop-unswitch, -branch-prob, -loop-instsimplify, -dce, -memcpyopt,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_mat_trans_c,14152,11718,"1,207715",631587,6074,-scalarrepl, -loop-reduce, -sink, -loop-rotate, -gvn, -reg2mem, -loop-rotate, -scalarrepl, -loop-reduce, -basicaa, -loop-unswitch, -reg2mem, -gvn, -loop-rotate, -loop-unswitch, -scalarrepl, -reg2mem, -gvn, -loop-rotate, -scalarrepl, -reg2mem, -gvn, -loop-rotate, -ipsccp, -loop-unswitch, -loop-reduce, -reg2mem, -scalarrepl, -loop-unswitch, -sccp, -adce, -loop-deletion,11784,-domtree, -lower-expect, -gvn, -sink, -no-aa, -instsimplify, -gvn, -prune-eh, -argpromotion, -scalarrepl, -scalar-evolution, -scalarrepl, -reg2mem, -loop-unswitch, -loop-rotate, -no-aa, -loop-unswitch, -tbaa, -die, -scalarrepl, -loop-unswitch, -loop-reduce, -sccp, -always-inline, -sink, -loop-rotate, -no-aa, -instsimplify, -gvn, -prune-eh, -reg2mem, -loop-unswitch, -loop-rotate, -no-aa, -loop-unswitch, -tbaa, -die, -scalarrepl, -loop-unswitch, -loop-reduce, -loop-unswitch, -loop-reduce, -dse, -tailcallelim, -gvn, -loop-rotate, -no-aa, -loop-reduce, -dse, -basicaa, -mergereturn, -prune-eh, -argpromotion, -scalarrepl, -scalar-evolution, -scalarrepl, -loop-unswitch, -scalarrepl, -reg2mem, -loop-unswitch, -loop-reduce, -dse, -dse, -tailcallelim, -gvn, -sink, -loop-rotate, -sink, -loop-rotate, -no-aa, -instsimplify, -gvn, -prune-eh, -argpromotion, -scalarrepl, -scalar-evolution, -scalarrepl, -loop-unswitch, -scalarrepl, -reg2mem, -loop-unswitch, -loop-reduce, -dse, -dse, -tailcallelim, -gvn, -sink, -memdep, -loop-deletion, -sink, -loop-rotate, -no-aa, -tbaa, -scalarrepl, -reg2mem, -loop-unswitch, -loop-reduce, -dse, -lower-expect, -gvn, -sink, -loop-rotate, -no-aa, -ipsccp, -tbaa, -die, -scalarrepl, -loop-unswitch, -loop-reduce, -dse, -reg2mem, -loop-unswitch, -loop-reduce, -scalarrepl, -loop-unswitch, -loop-reduce, -dse, -scalarrepl, -loop-reduce, -inline, -sccp, -always-inline, -adce, -scalar-evolution, -loop-idiom, -loop-deletion,126,,,,,,,,,,,,,,,,,,,,,,
DSP_mat_trans_c,14152,14028,"1,008839",461459,5635,-loop-rotate, -scalarrepl-ssa, -globalopt, -loop-unswitch, -jump-threading, -loop-deletion, -indvars,14028,-loop-rotate, -scalarrepl-ssa, -globalopt, -loop-unswitch, -jump-threading, -tailcallelim, -loop-deletion, -indvars,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_mat_trans_c,14152,14028,"1,008839",509070,6014,-scalarrepl, -loop-rotate, -prune-eh, -loop-unswitch, -jump-threading, -loop-deletion, -indvars,14028,-globalopt, -scalarrepl, -loop-rotate, -prune-eh, -loop-unswitch, -jump-threading, -loop-unroll, -globaldce, -loop-deletion, -indvars, -dce,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_maxidx_c,1666,1097,"1,518687",155386,2825,-loop-rotate, -scalarrepl-ssa,1097,-loop-rotate, -scalarrepl-ssa,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_maxidx_c,1666,1097,"1,518687",166681,2842,-scalarrepl, -loop-rotate,1097,-scalarrepl, -loop-rotate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_maxidx_c,1666,1097,"1,518687",171756,3081,-loop-rotate, -scalarrepl-ssa,1097,-loop-rotate, -scalarrepl-ssa,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_maxval_c,1280,1082,"1,182994",162957,2928,-loop-rotate, -scalarrepl,1082,-loop-rotate, -scalarrepl,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_maxval_c,1280,1082,"1,182994",156671,2815,-loop-rotate, -scalarrepl,1082,-loop-rotate, -scalarrepl,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_maxval_c,1280,1082,"1,182994",195405,3454,-loop-rotate, -scalarrepl,1082,-loop-rotate, -scalarrepl,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_minerror_c,25844,25834,"1,000387",349462,4501,-scalarrepl-ssa, -loop-reduce, -loop-rotate, -indvars, -loop-unroll,25834,-scalarrepl-ssa, -loop-reduce, -loop-rotate, -indvars, -loop-unroll,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_minerror_c,25844,25834,"1,000387",466792,5287,-scalarrepl-ssa, -indvars, -loop-reduce, -loop-rotate, -loop-unroll,25834,-scalarrepl-ssa, -indvars, -loop-reduce, -loop-rotate, -loop-unroll, -tailcallelim,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_minerror_c,25844,25834,"1,000387",429350,5466,-scalarrepl, -loop-rotate, -loop-reduce, -loop-unroll, -indvars,25834,-scalarrepl, -loop-rotate, -loop-reduce, -loop-unroll, -indvars, -instcombine,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_minval_c,1285,1079,"1,190918",270143,4470,-scalarrepl, -loop-rotate, -indvars,1079,-scalarrepl, -loop-rotate, -indvars,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_minval_c,1285,1079,"1,190918",255841,4124,-scalarrepl-ssa, -loop-rotate, -indvars,1079,-scalarrepl-ssa, -loop-rotate, -indvars,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_minval_c,1285,1079,"1,190918",209993,3702,-scalarrepl-ssa, -loop-rotate, -indvars,1079,-scalarrepl-ssa, -loop-rotate, -indvars,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_mul32_c,10567,10567,1,310427,4385,-loop-rotate, -scalarrepl-ssa, -indvars,10567,-loop-rotate, -scalarrepl-ssa, -indvars,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_mul32_c,10567,10567,1,318568,4550,-scalarrepl-ssa, -loop-rotate, -indvars,10567,-scalarrepl-ssa, -loop-rotate, -indvars,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_mul32_c,10567,10567,1,238256,3552,-loop-rotate, -scalarrepl-ssa, -indvars,10567,-loop-rotate, -scalarrepl-ssa, -indvars,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_neg32_c,17,17,1,198278,3239,-inline, -scalarrepl-ssa,17,-inline, -scalarrepl-ssa,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_neg32_c,17,17,1,204575,3414,-scalarrepl, -inline,17,-scalarrepl, -inline,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_neg32_c,17,17,1,182730,3056,-inline, -scalarrepl,17,-inline, -scalarrepl,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_q15tofl_c,676,648,"1,04321",275367,4615,-loop-rotate, -scalarrepl-ssa, -instcombine, -loop-extract, -inline,648,-loop-rotate, -scalarrepl-ssa, -instcombine, -loop-extract, -inline,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_q15tofl_c,676,676,1,247294,4228,-instcombine, -scalarrepl, -loop-rotate, -indvars,676,-instcombine, -scalarrepl, -loop-rotate, -indvars,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_q15tofl_c,676,676,1,238618,4101,-instcombine, -scalarrepl, -loop-rotate, -indvars,676,-instcombine, -scalarrepl, -loop-rotate, -indvars,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_vecsumsq_c,3888,3887,"1,000257",192315,3289,-scalarrepl, -loop-rotate,3887,-scalarrepl, -loop-rotate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_vecsumsq_c,3888,3887,"1,000257",204385,3509,-loop-rotate, -scalarrepl-ssa,3887,-loop-rotate, -scalarrepl-ssa,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_vecsumsq_c,3888,3887,"1,000257",184168,3167,-loop-rotate, -scalarrepl-ssa,3887,-loop-rotate, -scalarrepl-ssa,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_w_vec_c,6190,6190,1,248247,3900,-scalarrepl, -loop-rotate, -indvars,6190,-scalarrepl, -loop-rotate, -indvars,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_w_vec_c,6190,6190,1,271345,4254,-loop-rotate, -scalarrepl, -indvars,6190,-loop-rotate, -scalarrepl, -indvars,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_w_vec_c,6190,5769,"1,072976",272509,4375,-early-cse, -loop-rotate, -basicaa, -instcombine, -licm,5769,-early-cse, -loop-rotate, -basicaa, -instcombine, -licm,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_boundary_c,9320,9318,"1,000215",538769,5914,-scalarrepl, -loop-unswitch, -loop-rotate, -codegenprepare, -functionattrs, -loop-deletion, -licm,9318,-scalarrepl, -loop-unswitch, -loop-rotate, -codegenprepare, -codegenprepare, -functionattrs, -loop-deletion, -licm, -mergefunc,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_boundary_c,9320,9318,"1,000215",449682,5692,-scalarrepl, -loop-rotate, -globalopt, -loop-unswitch, -ipsccp, -loop-deletion, -licm,9318,-scalarrepl, -loop-rotate, -globalopt, -loop-unswitch, -ipsccp, -loop-deletion, -licm,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_boundary_c,9320,9318,"1,000215",438682,5669,-scalarrepl, -loop-rotate, -mergereturn, -loop-unswitch, -licm, -ipsccp, -loop-deletion,9318,-scalarrepl, -loop-rotate, -mergereturn, -loop-unswitch, -licm, -ipsccp, -loop-deletion,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_conv_3x3_c,25269,24749,"1,021011",418954,5234,-gvn, -scalarrepl-ssa, -loop-rotate, -loop-unroll,24749,-gvn, -scalarrepl-ssa, -loop-rotate, -loop-unroll, -early-cse,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_conv_3x3_c,25269,24501,"1,031346",407247,5079,-loop-rotate, -scalarrepl, -loop-unroll, -gvn,24501,-loop-rotate, -scalarrepl, -loop-unroll, -gvn,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_conv_3x3_c,25269,24750,"1,02097",377544,4751,-scalarrepl-ssa, -jump-threading, -loop-rotate, -loop-unroll,24750,-scalarrepl-ssa, -jump-threading, -loop-rotate, -loop-unroll,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_corr_gen_c,128110,102631,"1,248258",951065,6144,-loop-rotate, -scalarrepl, -reg2mem, -gvn, -loop-unswitch, -loop-reduce, -instcombine, -loop-rotate, -reg2mem, -scalarrepl, -loop-unswitch, -basicaa, -loop-reduce, -instcombine, -loop-rotate, -reg2mem, -scalarrepl, -loop-unswitch, -loop-reduce, -loop-rotate, -gvn, -reg2mem, -scalarrepl, -loop-unswitch, -ipsccp, -loop-reduce, -indvars, -loop-rotate, -loop-deletion, -deadargelim, -loop-unswitch, -codegenprepare,102633,-instcombine, -scalar-evolution, -loop-rotate, -ipconstprop, -globalopt, -basiccg, -globaldce, -adce, -scalarrepl, -loop-deletion, -reg2mem, -tailcallelim, -loop-rotate, -gvn, -no-aa, -instcombine, -domtree, -loop-simplify, -strip-dead-prototypes, -scalarrepl, -loop-simplify, -loop-unswitch, -ipsccp, -constprop, -basicaa, -reassociate, -loop-instsimplify, -tbaa, -loop-reduce, -constmerge, -scalar-evolution, -domtree, -sccp, -instcombine, -globalopt, -licm, -basiccg, -globaldce, -adce, -lower-expect, -loop-rotate, -prune-eh, -partial-inliner, -licm, -tailcallelim, -loop-deletion, -reg2mem, -tailcallelim, -loop-rotate, -gvn, -domtree, -no-aa, -mergereturn, -early-cse, -loop-simplify, -strip-dead-prototypes, -scalarrepl, -loop-simplify, -loop-unswitch, -ipsccp, -constprop, -basicaa, -reassociate, -loop-instsimplify, -tbaa, -loop-reduce, -constmerge, -scalar-evolution, -domtree, -sccp, -instcombine, -globalopt, -licm, -basiccg, -globaldce, -adce, -scalarrepl, -lower-expect, -loop-rotate, -prune-eh, -partial-inliner, -licm, -tailcallelim, -loop-deletion, -reg2mem, -strip-dead-prototypes, -scalarrepl, -loop-simplify, -loop-unswitch, -ipsccp, -loop-reduce, -prune-eh, -tailcallelim, -loop-rotate, -gvn, -domtree, -no-aa, -loop-deletion, -reg2mem, -strip-dead-prototypes, -scalarrepl, -loop-simplify, -loop-unswitch, -ipsccp, -loop-reduce, -prune-eh, -indvars, -strip-dead-prototypes, -mergereturn, -targetlibinfo, -scalar-evolution, -loop-rotate, -loop-rotate, -loop-deletion, -codegenprepare, -globalopt, -domtree, -constprop, -scalarrepl, -reassociate, -scalarrepl-ssa, -loop-deletion, -lower-expect, -deadargelim, -loop-unswitch, -dce, -codegenprepare,127,,,,,,,,,,,,,,,,,,,,,
IMG_corr_gen_c,128110,83605,"1,532325",919066,6014,-loop-rotate, -instcombine, -globalopt, -scalarrepl, -loop-reduce, -gvn, -licm, -loop-rotate, -instcombine, -tailcallelim, -loop-unswitch, -loop-extract, -loop-reduce, -loop-rotate, -loop-extract, -loop-reduce, -loweratomic, -loop-rotate, -loop-extract, -loop-reduce, -loop-rotate, -instcombine, -argpromotion, -loop-extract,83628,-loop-rotate, -instcombine, -loop-rotate, -scalarrepl-ssa, -instcombine, -globalopt, -scalarrepl, -loop-reduce, -memcpyopt, -gvn, -scalar-evolution, -licm, -loop-rotate, -scalarrepl-ssa, -instcombine, -tailcallelim, -loop-unswitch, -loop-simplify, -licm, -licm, -loop-extract, -lcssa, -loop-unswitch, -memcpyopt, -gvn, -scalar-evolution, -licm, -loop-rotate, -scalarrepl-ssa, -instcombine, -tailcallelim, -loop-unswitch, -loop-simplify, -licm, -licm, -loop-extract, -instcombine, -loop-unswitch, -globalopt, -loweratomic, -loop-reduce, -licm, -licm, -memdep, -loop-rotate, -argpromotion, -loop-rotate, -instcombine, -globalopt, -gvn, -licm, -loop-extract, -lcssa, -instcombine, -globalopt, -scalarrepl, -loop-reduce, -memcpyopt, -gvn, -scalar-evolution, -licm, -loop-rotate, -scalarrepl-ssa, -instcombine, -tailcallelim, -loop-unswitch, -loop-simplify, -licm, -licm, -loop-extract, -lcssa, -loop-unswitch, -loop-rotate, -scalarrepl-ssa, -instcombine, -loop-unswitch, -globalopt, -loweratomic, -loop-reduce, -licm, -licm, -memdep, -loop-rotate, -argpromotion, -loop-rotate, -scalarrepl-ssa, -loop-unswitch, -loop-simplify, -loop-idiom, -loop-reduce, -instcombine, -globalopt, -gvn, -licm, -loop-extract, -lcssa, -instcombine, -globalopt, -scalarrepl, -loop-reduce, -memcpyopt, -gvn, -scalar-evolution, -licm, -loop-extract, -loop-rotate, -scalarrepl-ssa, -instcombine, -tailcallelim, -loop-unswitch, -instcombine, -loop-reduce, -basiccg, -correlated-propagation, -argpromotion, -licm, -licm, -loop-extract, -lcssa, -gvn, -instsimplify,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
