IMG_yc_demux_le16_c;578;578;1.000000;7.842;0;-scalarrepl-ssa, -loop-rotate, -indvars;578;-globalopt, -lowerinvoke, -targetlibinfo, -indvars, -loop-idiom, -globalopt, -argpromotion, -lazy-value-info, -sink, -gvn, -basiccg, -argpromotion, -scalarrepl-ssa, -gvn, -loop-unroll, -constprop, -correlated-propagation, -loop-rotate, -loop-simplify, -functionattrs, -loop-rotate, -dce, -early-cse, -loop-unroll, -memcpyopt, -loop-simplify, -sink, -indvars, -lowerinvoke, -functionattrs;30
IMG_yc_demux_le16_c;578;586;0.986348;6.348;0;-loop-rotate, -scalarrepl;586;-lowerswitch, -domtree, -tailcallelim, -tailcallelim, -loop-reduce, -instcombine, -constmerge, -codegenprepare, -scalarrepl, -lcssa, -die, -inline, -dse, -deadargelim, -tbaa, -loop-rotate, -argpromotion, -argpromotion, -domtree, -scalarrepl, -instsimplify;21
IMG_yc_demux_le16_c;578;578;1.000000;6.543;0;-loop-rotate, -licm, -scalarrepl-ssa, -basicaa, -indvars, -die;578;-argpromotion, -strip-dead-prototypes, -tbaa, -loop-rotate, -licm, -loops, -lower-expect, -adce, -constmerge, -scalarrepl-ssa, -lowerswitch, -loops, -instsimplify, -always-inline, -scalarrepl, -dce, -loop-deletion, -tailcallelim, -instcombine, -ipconstprop, -loop-simplify, -loop-simplify, -scalar-evolution, -loweratomic, -lowerswitch, -ipconstprop, -lower-expect, -lcssa, -early-cse, -globalopt, -memdep, -mergefunc, -adce, -reassociate, -lower-expect, -constmerge, -constmerge, -constmerge, -instcombine, -loop-idiom, -loweratomic, -loop-rotate, -codegenprepare, -constmerge, -prune-eh, -argpromotion, -inline, -loops, -licm, -lowerswitch, -scalarrepl-ssa, -codegenprepare, -indvars, -dce, -reassociate, -lowerswitch, -loop-instsimplify, -no-aa, -partial-inliner, -deadargelim, -no-aa, -scalar-evolution, -correlated-propagation, -instcombine, -ipconstprop, -indvars, -globalopt, -strip-dead-prototypes, -basicaa, -dce, -loop-deletion, -lowerinvoke, -tbaa, -memdep, -mergefunc, -indvars, -die;77
