DSP_mat_mul_c;53236;47470;1.121466;514.472;4029;-scalarrepl-ssa, -loop-rotate, -loop-reduce, -loop-unswitch, -globaldce, -loop-unswitch, -indvars, -loop-reduce, -jump-threading, -ipconstprop, -loop-instsimplify, -loop-extract, -instcombine, -loop-deletion, -loop-rotate, -loop-extract, -licm, -loop-unswitch;47471;-prune-eh, -deadargelim, -argpromotion, -lowerswitch, -correlated-propagation, -memdep, -targetlibinfo, -scalarrepl-ssa, -jump-threading, -gvn, -scalarrepl-ssa, -scalar-evolution, -loop-deletion, -loop-rotate, -ipconstprop, -loop-instsimplify, -early-cse, -mergereturn, -loop-rotate, -lcssa, -domtree, -indvars, -partial-inliner, -loop-reduce, -loop-idiom, -ipconstprop, -loop-instsimplify, -early-cse, -mergereturn, -lcssa, -loop-unswitch, -globaldce, -loop-unswitch, -domtree, -indvars, -partial-inliner, -loop-reduce, -loop-idiom, -ipconstprop, -partial-inliner, -loop-reduce, -loop-idiom, -scalarrepl-ssa, -ipconstprop, -loop-instsimplify, -early-cse, -mergereturn, -inline, -memcpyopt, -loop-deletion, -tailcallelim, -loop-unswitch, -globaldce, -loop-unswitch, -deadargelim, -sccp, -jump-threading, -globaldce, -loop-unswitch, -deadargelim, -sccp, -jump-threading, -ipconstprop, -loop-instsimplify, -no-aa, -memdep, -targetlibinfo, -loop-extract, -licm, -loop-simplify, -always-inline, -sccp, -no-aa, -memdep, -targetlibinfo, -loop-extract, -licm, -loop-simplify, -always-inline, -sccp, -instcombine, -loop-deletion, -licm, -jump-threading, -loop-instsimplify, -loop-rotate, -ipconstprop, -loop-extract, -memdep, -domtree, -licm, -loops, -tailcallelim, -loop-unswitch, -dse, -correlated-propagation, -domtree, -memcpyopt, -loop-reduce;99
DSP_mat_trans_c;14152.000000000002;14028;1.008839;332.234;3697;-scalarrepl-ssa, -loop-rotate, -indvars, -loop-unswitch, -instcombine, -loop-deletion;14028;-scalarrepl-ssa, -loop-rotate, -indvars, -loop-unswitch, -instcombine, -loop-deletion;6
DSP_mat_trans_c;14152;11782;1.201154;442.982;4035;-scalarrepl-ssa, -loop-reduce, -simplifycfg, -codegenprepare, -loop-rotate, -reg2mem, -loop-rotate, -reg2mem, -scalarrepl, -loop-reduce, -functionattrs, -loop-unswitch, -early-cse, -loop-rotate, -reg2mem, -scalarrepl, -loop-reduce, -sccp, -loop-unswitch, -early-cse, -loop-rotate, -reg2mem, -scalarrepl, -loop-reduce, -jump-threading, -loop-unswitch, -jump-threading, -loop-rotate, -reg2mem, -scalarrepl, -loop-unswitch;11784;-constmerge, -loop-idiom, -memdep, -scalarrepl-ssa, -loop-reduce, -globaldce, -jump-threading, -reassociate, -lowerinvoke, -simplifycfg, -codegenprepare, -early-cse, -loop-rotate, -licm, -instsimplify, -loop-deletion, -reg2mem, -functionattrs, -codegenprepare, -early-cse, -loop-rotate, -licm, -instsimplify, -loop-deletion, -reg2mem, -functionattrs, -scalarrepl, -loop-reduce, -globaldce, -jump-threading, -reassociate, -lowerinvoke, -constmerge, -domtree, -inline, -loop-idiom, -memdep, -licm, -simplifycfg, -functionattrs, -loop-reduce, -globaldce, -sccp, -reassociate, -lowerinvoke, -globalopt, -globaldce, -loop-unswitch, -constprop, -globaldce, -jump-threading, -reassociate, -functionattrs, -early-cse, -loop-rotate, -early-cse, -loop-rotate, -reg2mem, -functionattrs, -scalarrepl, -loop-reduce, -globaldce, -sccp, -reassociate, -lowerinvoke, -globalopt, -globaldce, -loop-unswitch, -constprop, -globaldce, -jump-threading, -reassociate, -lowerinvoke, -globalopt, -gvn, -jump-threading, -functionattrs, -early-cse, -loop-rotate, -early-cse, -loop-rotate, -licm, -instsimplify, -loop-deletion, -reg2mem, -functionattrs, -scalarrepl, -loop-reduce, -globaldce, -jump-threading, -reassociate, -lowerinvoke, -globalopt, -gvn, -jump-threading, -lowerinvoke, -globalopt, -globaldce, -loop-unswitch, -globaldce, -jump-threading, -licm, -scalarrepl, -lowerinvoke, -loop-rotate, -licm, -instsimplify, -loop-deletion, -domtree, -reg2mem, -lower-expect, -functionattrs, -jump-threading, -scalarrepl, -functionattrs, -partial-inliner, -lcssa, -loweratomic, -die, -loop-unswitch, -lowerswitch;121
DSP_maxidx_c;1666;1097;1.518687;152.540;2558;-scalarrepl, -loop-rotate;1097;-scalarrepl, -loop-rotate;2
DSP_maxidx_c;1666;1097;1.518687;184.447;3061;-scalarrepl, -loop-rotate;1097;-scalarrepl, -loop-rotate;2
DSP_maxidx_c;1666;1097;1.518687;171.957;2690;-loop-rotate, -scalarrepl-ssa;1097;-loop-rotate, -scalarrepl-ssa;2
DSP_maxval_c;1280;1082;1.182994;131.796;2162;-loop-rotate, -scalarrepl;1082;-loop-rotate, -scalarrepl, -branch-prob;2
DSP_maxval_c;1280;1082;1.182994;133.789;2136;-loop-rotate, -scalarrepl-ssa;1082;-loop-rotate, -scalarrepl-ssa;2
DSP_maxval_c;1280;1082;1.182994;112.824;1889;-loop-rotate, -scalarrepl-ssa;1082;-loop-rotate, -scalarrepl-ssa;2
DSP_minerror_c;25844;25834;1.000387;312.498;3514;-scalarrepl, -loop-reduce, -loop-rotate, -loop-unroll, -indvars;25834;-scalarrepl, -loop-reduce, -loop-rotate, -loop-unroll, -indvars, -loop-unswitch;6
