DSP_vecsumsq_c,3887.9999999999995,3887,1.000257,219123,2890,-scalarrepl, -loop-rotate,3887,-scalarrepl, -loop-rotate,2
DSP_vecsumsq_c,3887.9999999999995,3887,1.000257,206882,2936,-sroa, -loop-rotate,3887,-sroa, -loop-rotate,2
DSP_vecsumsq_c,3887.9999999999995,3887,1.000257,224295,3395,-scalarrepl, -loop-rotate,3887,-scalarrepl, -loop-rotate,2
,,,,,,,,,,,
,,,,"3,6127777778",,,,,,,
DSP_vecsumsq_c;3888;4671;0.832370;16.375;0;-scalarrepl-ssa;4671;-indvars, -block-freq, -bounds-checking, -intervals, -ipconstprop, -scalarrepl-ssa, -globaldce;7
DSP_vecsumsq_c;3888;3892;0.998972;17.024;0;-loop-rotate, -scalarrepl;3892;-loop-rotate, -safe-stack, -reg2mem, -instnamer, -scalarrepl, -delinearize;6
DSP_vecsumsq_c;3888;9076;0.428383;16.867;0;;9076;-scalarizer, -tbaa;2
DSP_vecsumsq_c;3888;9076;0.428383;17.090;0;;9076;-strip-nondebug;1
