DSP_fir_cplx_c;8509;8132;1.046360;504.255;6134;-scalarrepl, -instcombine, -gvn, -loop-rotate, -reassociate, -loop-unswitch, -structurizecfg, -simplifycfg;8132;-scalarrepl, -constmerge, -globaldce, -globaldce, -instcombine, -tbaa, -partial-inliner, -loop-deletion, -gvn, -globalopt, -loop-rotate, -simplifycfg, -dse, -memcpyopt, -adce, -reassociate, -scalarrepl, -scalarrepl-ssa, -loop-unswitch, -scalarizer, -structurizecfg, -constmerge, -simplifycfg, -argpromotion, -loop-simplify;25
DSP_firlms2_c;831;820;1.013415;352.992;4915;-scalarrepl, -loop-reduce, -loop-rotate;820;-scalarrepl, -loop-reduce, -loop-rotate;3
DSP_firlms2_c;831.0000000000001;821;1.012180;215.538;3185;-loop-rotate, -scalarrepl-ssa;821;-loop-rotate, -scalarrepl-ssa;2
DSP_firlms2_c;831;820;1.013415;317.878;4447;-scalarrepl, -loop-reduce, -loop-rotate;820;-scalarrepl, -loop-reduce, -loop-rotate;3
DSP_fltoq15_c;1015.0000000000001;967;1.049638;309.280;4177;-scalarrepl, -loop-rotate, -jump-threading;967;-scalarrepl, -loop-rotate, -jump-threading;3
DSP_fltoq15_c;1015.0000000000001;967;1.049638;265.972;4180;-scalarrepl, -jump-threading, -loop-rotate;967;-scalarrepl, -jump-threading, -loop-rotate;3
DSP_fltoq15_c;1015.0000000000001;967;1.049638;273.754;4338;-loop-rotate, -scalarrepl, -jump-threading;967;-loop-rotate, -scalarrepl, -jump-threading;3
DSP_mat_mul_c;53236;41010;1.298122;833.953;6150;-loop-rotate, -lowerinvoke, -scalarrepl, -loop-unswitch, -gvn, -licm, -jump-threading, -loop-extract, -loop-reduce, -loop-rotate, -loop-extract, -sink, -constmerge, -loop-unswitch, -jump-threading, -loop-rotate, -loop-extract, -loop-reduce, -jump-threading, -loop-rotate, -loop-extract, -loop-reduce, -loop-rotate, -loop-extract, -loop-reduce, -loop-rotate, -constmerge, -loop-unswitch, -loop-extract, -loop-reduce, -loop-rotate, -loop-extract, -loop-reduce, -loop-rotate, -loop-extract, -loop-unswitch, -loop-unswitch, -licm;42516;-loop-rotate, -always-inline, -lowerinvoke, -scalarrepl, -loop-unswitch, -gvn, -loweratomic, -argpromotion, -argpromotion, -gvn, -lcssa, -loweratomic, -licm, -jump-threading, -deadargelim, -mergereturn, -loop-rotate, -loop-extract, -always-inline, -loop-extract, -always-inline, -lowerinvoke, -loop-reduce, -deadargelim, -mergereturn, -loop-rotate, -always-inline, -lowerinvoke, -mergereturn, -loop-rotate, -loop-extract, -always-inline, -lowerinvoke, -constmerge, -loop-unswitch, -alloca-hoisting, -constmerge, -sink, -prune-eh, -constmerge, -loop-unswitch, -correlated-propagation, -scalarrepl-ssa, -licm, -jump-threading, -gvn, -mergereturn, -loop-rotate, -loop-extract, -always-inline, -lowerinvoke, -loop-reduce, -die, -lcssa, -loweratomic, -domfrontier, -licm, -jump-threading, -licm, -jump-threading, -deadargelim, -mergereturn, -loop-rotate, -loop-extract, -always-inline, -lowerinvoke, -loop-reduce, -deadargelim, -mergereturn, -loop-rotate, -always-inline, -mergereturn, -loop-rotate, -mergereturn, -loop-rotate, -loop-extract, -always-inline, -loop-extract, -always-inline, -lowerinvoke, -loop-reduce, -deadargelim, -mergereturn, -loop-rotate, -always-inline, -lowerinvoke, -constmerge, -loop-unswitch, -loop-rotate, -loop-extract, -always-inline, -lowerinvoke, -loop-reduce, -gvn, -lcssa, -loop-rotate, -loop-extract, -always-inline, -lowerinvoke, -loop-reduce, -deadargelim, -mergereturn, -loop-rotate, -always-inline, -mergereturn, -loop-rotate, -mergereturn, -loop-rotate, -loop-extract, -always-inline, -loop-extract, -always-inline, -lowerinvoke, -loop-unswitch, -domtree, -constmerge, -sink, -prune-eh, -constmerge, -loop-unswitch, -correlated-propagation, -scalarrepl-ssa, -licm, -mergereturn, -partial-inliner;125
DSP_mat_mul_c;53236;44202;1.204380;69295.260;6143;-loop-rotate, -scalarrepl-ssa, -loop-reduce, -loop-unswitch, -loop-extract, -gvn, -sink, -correlated-propagation, -loop-rotate, -loop-reduce, -inline, -simplifycfg, -basiccg, -loop-unswitch, -loop-extract, -sink, -loop-rotate, -partial-inliner, -always-inline, -loop-extract, -sink, -loop-rotate, -loop-reduce, -loop-extract, -argpromotion, -adce, -sink, -functionattrs, -loop-rotate, -always-inline, -loop-reduce, -simplifycfg, -loop-unswitch, -licm, -loop-unswitch, -mergefunc;44313;-correlated-propagation, -licm, -dse, -jump-threading, -inline, -ipconstprop, -argpromotion, -basicaa, -loop-rotate, -scalarrepl-ssa, -loweratomic, -correlated-propagation, -instcombine, -prune-eh, -prune-eh, -loop-reduce, -memcpyopt, -basiccg, -loop-unswitch, -loops, -constprop, -loop-extract, -lcssa, -argpromotion, -gvn, -domtree, -adce, -constmerge, -strip-dead-prototypes, -no-aa, -loop-extract, -lcssa, -argpromotion, -gvn, -domtree, -adce, -constmerge, -lowerswitch, -no-aa, -sink, -functionattrs, -scalarrepl-ssa, -correlated-propagation, -loop-rotate, -loops, -partial-inliner, -loop-reduce, -ipconstprop, -lazy-value-info, -lowerswitch, -lowerinvoke, -inline, -simplifycfg, -prune-eh, -prune-eh, -loop-reduce, -constmerge, -simplifycfg, -basiccg, -loop-unswitch, -loops, -constprop, -loop-extract, -lowerswitch, -no-aa, -sink, -functionattrs, -scalarrepl-ssa, -correlated-propagation, -loop-rotate, -partial-inliner, -loop-reduce, -always-inline, -constprop, -loop-extract, -lowerswitch, -no-aa, -sink, -correlated-propagation, -loop-rotate, -loops, -partial-inliner, -loop-reduce, -always-inline, -constprop, -loop-extract, -lcssa, -argpromotion, -gvn, -domtree, -adce, -constmerge, -lowerswitch, -no-aa, -sink, -functionattrs, -scalarrepl-ssa, -scalarrepl-ssa, -correlated-propagation, -loop-rotate, -loops, -partial-inliner, -loop-reduce, -always-inline, -basicaa, -loop-reduce, -constmerge, -simplifycfg, -loop-unswitch, -dse, -memdep, -ipconstprop, -lazy-value-info, -strip-dead-prototypes, -lowerinvoke, -basicaa, -licm, -loop-unswitch, -prune-eh, -prune-eh, -lcssa, -basiccg, -lower-expect, -mergefunc, -lazy-value-info;125
DSP_mat_mul_c;53236;42696;1.246862;2054.406;6140;-scalarrepl-ssa, -loop-reduce, -loop-rotate, -reg2mem, -licm, -loop-unswitch, -codegenprepare, -mergereturn, -loop-unswitch, -licm, -loop-rotate, -reg2mem, -licm, -loop-rotate, -reg2mem, -scalarrepl, -adce, -loop-unswitch, -loop-reduce, -loop-rotate, -reg2mem, -licm, -loop-rotate, -reg2mem, -licm, -loop-rotate, -reg2mem, -basicaa, -scalarrepl, -loop-unswitch, -adce, -loop-unswitch, -mergereturn, -loop-unswitch, -early-cse, -licm;43491;-scalarrepl-ssa, -loop-reduce, -mergereturn, -strip-dead-prototypes, -tailcallelim, -loop-rotate, -loop-rotate, -reg2mem, -no-aa, -dse, -licm, -dce, -mergefunc, -tbaa, -codegenprepare, -mergereturn, -scalar-evolution, -adce, -loop-unswitch, -tbaa, -codegenprepare, -mergereturn, -scalar-evolution, -adce, -loop-unswitch, -correlated-propagation, -mergereturn, -scalar-evolution, -adce, -loop-unswitch, -licm, -dce, -loop-rotate, -reg2mem, -no-aa, -dse, -licm, -dce, -basicaa, -mergefunc, -load-combine, -mergereturn, -loop-rotate, -reg2mem, -early-cse, -licm, -basicaa, -adce, -memdep, -mergereturn, -scalar-evolution, -adce, -loop-unswitch, -early-cse, -licm, -tailcallelim, -scalarrepl, -early-cse, -scalar-evolution, -adce, -loop-unswitch, -early-cse, -licm, -loop-reduce, -no-aa, -loop-rotate, -dce, -loop-rotate, -reg2mem, -licm, -basicaa, -dce, -loop-rotate, -reg2mem, -no-aa, -dse, -licm, -dce, -basicaa, -mergefunc, -load-combine, -loop-rotate, -reg2mem, -no-aa, -dse, -loop-unswitch, -early-cse, -licm, -basicaa, -memdep, -mergereturn, -scalar-evolution, -adce, -loop-unswitch, -early-cse, -licm, -tailcallelim, -scalarrepl, -early-cse, -scalar-evolution, -adce, -loop-unswitch, -early-cse, -licm, -tailcallelim, -scalarrepl, -adce, -memdep, -mergereturn, -adce, -loop-unswitch, -early-cse, -licm, -tailcallelim, -adce, -early-cse, -loops, -mergereturn, -adce, -loop-unswitch, -early-cse, -licm, -tailcallelim, -scalarrepl, -constmerge, -loops, -mergereturn, -correlated-propagation;128
